Date Printed:,,1/20/2021 16:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,1/14/2021,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,23.2,4.4,9
01:00,23.1,4.0,6
02:00,22.9,3.8,20
03:00,23.0,3.9,13
04:00,23.0,3.9,11
05:00,22.9,4.0,10
06:00,23.0,3.8,10
07:00,22.8,2.3,14
08:00,22.6,2.0,15
09:00,22.7,2.8,11
10:00,23.1,4.4,14
11:00,23.7,6.6,10
12:00,23.5,7.7,10
13:00,23.5,8.4,9
14:00,23.5,8.5,9
15:00,23.5,8.1,8
16:00,23.6,7.7,10
17:00,23.5,6.9,7
18:00,21.1,5.7,11
19:00,22.9,5.2,48
20:00,23.3,4.1,59
21:00,23.3,3.9,17
22:00,23.1,3.6,15
23:00,22.8,2.6,17
Avg,23.0,4.9,15
Max,23.7,8.5,59
Max Time,11:00,14:00,20:00
Min,21.1,2.0,6
Count,24,24,24
Total,,,
Date Printed:,,1/20/2021 16:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,1/15/2021,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,22.4,2.0,12
01:00,22.2,2.1,15
02:00,22.0,2.3,10
03:00,21.8,2.3,17
04:00,21.7,2.2,19
05:00,21.9,2.6,17
06:00,22.0,3.0,19
07:00,22.1,5.1,14
08:00,22.4,6.1,10
09:00,22.6,6.7,4
10:00,23.0,7.9,6
11:00,24.0,8.6,8
12:00,21.8,8.1,13
13:00,21.9,8.0,10
14:00,23.3,5.2,9
15:00,23.7,3.7,2
16:00,23.5,2.6,5
17:00,23.0,2.3,5
18:00,22.6,2.1,13
19:00,22.4,2.0,13
20:00,22.1,1.4,9
21:00,21.5,.4,8
22:00,21.0,.0,6
23:00,20.4,-.7,10
Avg,22.3,3.5,10
Max,24.0,8.6,19
Max Time,11:00,11:00,06:00
Min,20.4,-.7,2
Count,24,24,24
Total,,,
Date Printed:,,1/20/2021 16:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,1/16/2021,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,19.9,-1.2,7
01:00,19.7,-1.8,11
02:00,21.3,-2.2,9
03:00,19.9,-2.1,15
04:00,19.7,-1.4,12
05:00,19.7,-.9,14
06:00,19.8,-.7,10
07:00,19.9,-.5,11
08:00,20.0,-.5,9
09:00,20.2,-.4,13
10:00,20.3,-.4,16
11:00,20.6,.0,14
12:00,21.3,.2,11
13:00,21.7,.5,13
14:00,21.9,.9,6
15:00,21.9,1.1,8
16:00,21.8,.9,5
17:00,21.4,.5,8
18:00,21.0,.3,10
19:00,20.7,.1,8
20:00,20.2,.0,8
21:00,19.7,.0,9
22:00,19.6,-.1,6
23:00,19.7,-.3,8
Avg,20.4,-.3,10
Max,21.9,1.1,16
Max Time,15:00,15:00,10:00
Min,19.6,-2.2,5
Count,24,24,24
Total,,,
Date Printed:,,1/20/2021 16:34,,,,,,Allegheny County Health Department
,,,,Daily Summary Report
Site:,Avalon,,,,1/17/2021,,,Interval:,001h
,INT_T,OUT_T,PM25T
Time,DEGC,DEGC,UG/M3
00:00,19.6,-.3,6
01:00,19.5,-.2,6
02:00,19.5,-.1,8
03:00,19.6,.1,11
04:00,19.7,.4,9
05:00,19.9,.6,8
06:00,19.9,.8,7
07:00,20.0,.8,8
08:00,20.2,1.2,6
09:00,20.2,1.6,6
10:00,20.6,2.1,12
11:00,21.0,2.4,7
12:00,21.4,2.3,7
13:00,21.6,1.7,4
14:00,21.8,2.2,1
15:00,21.9,2.1,2
16:00,21.8,1.5,2
17:00,21.5,1.3,7
18:00,21.3,1.2,5
19:00,21.1,1.0,8
20:00,20.9,1.0,7
21:00,20.9,1.0,7
22:00,20.8,1.0,4
23:00,20.8,.3,4
Avg,20.6,1.0,6
Max,21.9,2.4,12
Max Time,15:00,11:00,10:00
Min,19.5,-.3,1
Count,24,24,24
Total,,,
Date Printed:,,1/20/2021 16:34,,,,,,Allegheny County Health Department
